unique_id,ds,forecast,lower,upper,model,label,forecast_label
ZONJ,2024-11-02 14:00:00,4921.86083984375,4717.47958984375,5126.24208984375,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 15:00:00,5065.66357421875,4876.797692871094,5254.529455566406,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 16:00:00,5218.4755859375,4944.19462890625,5492.75654296875,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 17:00:00,5252.6943359375,4899.645910644531,5605.742761230469,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 18:00:00,5288.5029296875,4831.371374511718,5745.634484863282,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 19:00:00,5278.01708984375,4721.948791503906,5834.085388183594,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 20:00:00,5292.03759765625,4673.098864746094,5910.976330566406,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 21:00:00,5323.4951171875,4713.8392333984375,5933.1510009765625,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 22:00:00,5383.0556640625,4909.060888671875,5857.050439453125,XGBRegressor,model3,2024-11-01
ZONJ,2024-11-02 23:00:00,5442.19287109375,5101.203723144531,5783.182019042969,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 00:00:00,2394.6455078125,2343.860217285156,2445.430798339844,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 01:00:00,2317.1240234375,2230.027380371094,2404.220666503906,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 02:00:00,2198.999267578125,2119.454064941406,2278.544470214844,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 03:00:00,2039.406494140625,1968.680352783203,2110.132635498047,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 04:00:00,1896.546875,1815.874090576172,1977.219659423828,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 05:00:00,1770.7193603515625,1693.0530578613282,1848.3856628417968,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 06:00:00,1667.60498046875,1589.6553985595704,1745.5545623779296,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 07:00:00,1597.7015380859375,1517.9342895507812,1677.4687866210938,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 08:00:00,1561.60107421875,1475.1696014404297,1648.0325469970703,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 09:00:00,1563.193603515625,1480.913278198242,1645.473928833008,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 10:00:00,1585.8280029296875,1530.0500793457031,1641.6059265136719,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 11:00:00,1646.128662109375,1537.8454559326171,1754.4118682861329,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 12:00:00,1721.954345703125,1581.70419921875,1862.2044921875001,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 13:00:00,1788.705322265625,1695.4355712890624,1881.9750732421876,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 14:00:00,1808.817138671875,1677.496841430664,1940.137435913086,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 15:00:00,1808.1309814453125,1597.6446594238282,2018.617303466797,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 16:00:00,1804.6583251953125,1567.7636413574219,2041.5530090332031,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 17:00:00,1805.4212646484375,1616.4087036132812,1994.4338256835938,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 18:00:00,1826.7882080078125,1691.9072052001952,1961.6692108154298,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 19:00:00,1873.2388916015625,1774.6925476074218,1971.7852355957032,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 20:00:00,1938.1365966796875,1796.548291015625,2079.72490234375,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 21:00:00,2051.231689453125,1901.847900390625,2200.615478515625,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 22:00:00,2169.92724609375,2075.784796142578,2264.069696044922,XGBRegressor,model3,2024-11-01
ZONK,2024-11-02 23:00:00,2291.953857421875,2222.6570373535155,2361.2506774902345,XGBRegressor,model3,2024-11-01
ZONA,2024-11-03 00:00:00,1690.8308071730332,1663.6713384134284,1717.990275932638,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 01:00:00,1681.8782921703103,1649.024618042506,1714.7319662981145,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 02:00:00,1652.9553695260215,1616.312642214562,1689.598096837481,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 03:00:00,1601.1648201956705,1550.2965700766108,1652.0330703147301,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 04:00:00,1541.469169748588,1481.9117824289615,1601.0265570682145,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 05:00:00,1483.9656688709495,1414.1318148059609,1553.799522935938,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 06:00:00,1430.154233388879,1358.6461084149632,1501.6623583627947,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 07:00:00,1389.01434432421,1323.9205765056672,1454.1081121427528,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 08:00:00,1369.194350543022,1305.0745239013204,1433.3141771847236,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 09:00:00,1370.2498282613194,1303.5542186618272,1436.9454378608116,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 10:00:00,1394.52005726808,1327.9972406343857,1461.0428739017746,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 11:00:00,1442.2732858818329,1404.0840998931683,1480.4624718704974,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 12:00:00,1493.4690232491755,1439.2745535773986,1547.6634929209524,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 13:00:00,1525.3782307157153,1448.4266302031067,1602.3298312283239,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 14:00:00,1535.6361624582846,1423.903970810845,1647.3683541057242,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 15:00:00,1537.6531420188642,1395.975684604547,1679.3305994331815,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 16:00:00,1531.5005582460603,1373.2575676405315,1689.7435488515891,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 17:00:00,1526.7208864045124,1360.571433551351,1692.8703392576738,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 18:00:00,1516.507164069005,1369.8497058221583,1663.1646223158518,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 19:00:00,1507.393684401143,1336.137446346117,1678.649922456169,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 20:00:00,1514.625056369384,1335.9651566108673,1693.2849561279008,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 21:00:00,1545.7051850324945,1385.6818068845002,1705.7285631804887,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 22:00:00,1597.864956042073,1478.2281398932962,1717.5017721908496,LinearRegression,model4,2024-11-02
ZONA,2024-11-03 23:00:00,1646.2319977741618,1575.3481499233399,1717.1158456249836,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 00:00:00,1078.3488969806274,1059.9147063070018,1096.7830876542532,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 01:00:00,1053.265708659739,1019.1094862782967,1087.421931041181,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 02:00:00,1009.2671753244688,946.2407792646263,1072.2935713843112,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 03:00:00,952.3426843474449,878.0922727531472,1026.5930959417426,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 04:00:00,899.8247282771858,826.0643564829858,973.5851000713859,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 05:00:00,855.4351384608874,781.4516070127049,929.4186699090699,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 06:00:00,815.1631280245289,754.4288776305236,875.8973784185341,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 07:00:00,785.7802192159179,734.9903411988876,836.5700972329482,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 08:00:00,778.2325646376529,738.8080199716339,817.6571093036719,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 09:00:00,787.3868533856275,749.1651643986934,825.6085423725617,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 10:00:00,811.7814824041653,772.899584804596,850.6633800037347,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 11:00:00,858.8136193372789,826.3186808342657,891.308557840292,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 12:00:00,907.7920580007841,870.849335293397,944.7347807081712,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 13:00:00,932.8022057474457,873.6718797064328,991.9325317884585,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 14:00:00,937.3823945183238,830.7093418196594,1044.0554472169883,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 15:00:00,936.5147596043446,787.20459437765,1085.8249248310392,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 16:00:00,933.5140555197842,760.057940668401,1106.9701703711673,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 17:00:00,926.0589479237244,729.9180539551468,1122.199841892302,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 18:00:00,918.2544755377794,728.9409538144148,1107.5679972611442,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 19:00:00,896.0642579980968,740.1399496412686,1051.988566354925,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 20:00:00,888.5902286653695,727.577278000666,1049.603179330073,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 21:00:00,934.6606154112134,804.5654965393841,1064.7557342830426,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 22:00:00,1002.5199404957925,957.0420038555441,1047.9978771360409,LinearRegression,model4,2024-11-02
ZONB,2024-11-03 23:00:00,1051.9820283470299,1004.0023729691972,1099.9616837248625,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 00:00:00,1764.8739052974197,1710.3288383295355,1819.4189722653039,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 01:00:00,1717.840044695725,1621.5273645115824,1814.1527248798677,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 02:00:00,1634.3266515244325,1553.9496109095844,1714.7036921392805,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 03:00:00,1536.7966852340805,1458.625911385238,1614.9674590829231,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 04:00:00,1450.9544065395264,1348.526349646318,1553.3824634327348,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 05:00:00,1385.0871353493208,1262.3232156718109,1507.8510550268306,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 06:00:00,1335.6391387039248,1228.7917023783318,1442.4865750295178,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 07:00:00,1306.3239991907662,1194.3479587235686,1418.300039657964,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 08:00:00,1305.1715319548027,1183.1879958020045,1427.155068107601,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 09:00:00,1333.946084444842,1218.7571433916632,1449.1350254980207,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 10:00:00,1383.5905898547442,1272.6457127917975,1494.5354669176909,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 11:00:00,1446.3713799536758,1371.3853297487228,1521.3574301586289,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 12:00:00,1510.3736276994705,1417.5489114707423,1603.1983439281987,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 13:00:00,1545.6521721908896,1429.5793705338333,1661.7249738479459,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 14:00:00,1548.2950031558244,1308.0236026604175,1788.5664036512314,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 15:00:00,1527.3513785797657,1229.3142026706955,1825.388554488836,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 16:00:00,1499.7811858526654,1189.726455041661,1809.83591666367,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 17:00:00,1489.1992058564597,1153.0416606901645,1825.356751022755,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 18:00:00,1491.754819782869,1108.3359731677617,1875.1736663979761,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 19:00:00,1504.595344729865,1102.477371444376,1906.713318015354,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 20:00:00,1524.3496927868298,1219.834397803511,1828.8649877701487,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 21:00:00,1576.0485421167425,1422.997596272222,1729.099487961263,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 22:00:00,1649.7111654114606,1566.7580720540398,1732.6642587688814,LinearRegression,model4,2024-11-02
ZONC,2024-11-03 23:00:00,1713.8206963708096,1591.3919097076548,1836.2494830339645,LinearRegression,model4,2024-11-02
ZOND,2024-11-03 00:00:00,647.4164428710938,614.826611328125,680.0062744140625,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 01:00:00,643.6142578125,594.2398361206054,692.9886795043946,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 02:00:00,630.7185668945312,585.7140655517578,675.7230682373047,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 03:00:00,613.8065795898438,557.5966110229492,670.0165481567383,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 04:00:00,598.5515747070312,543.8151290893554,653.2880203247071,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 05:00:00,586.0282592773438,527.9920684814454,644.0644500732421,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 06:00:00,578.7320556640625,532.7860549926758,624.6780563354492,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 07:00:00,573.6143188476562,525.7731338500977,621.4555038452148,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 08:00:00,569.0216674804688,527.9379806518555,610.105354309082,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 09:00:00,567.2389526367188,518.273648071289,616.2042572021485,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 10:00:00,574.162353515625,527.2023330688477,621.1223739624023,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 11:00:00,580.9671630859375,548.2112716674804,613.7230545043946,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 12:00:00,593.3352661132812,562.3093856811523,624.3611465454102,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 13:00:00,601.0802612304688,568.1798385620117,633.9806838989258,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 14:00:00,604.2948608398438,573.6747543334961,634.9149673461914,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 15:00:00,604.2720947265625,567.8192016601563,640.7249877929687,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 16:00:00,606.6524658203125,573.3518188476562,639.9531127929688,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 17:00:00,604.7820434570312,556.0351486206055,653.528938293457,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 18:00:00,604.01904296875,554.626318359375,653.411767578125,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 19:00:00,608.556640625,556.7447479248046,660.3685333251954,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 20:00:00,615.000732421875,564.4776077270508,665.5238571166992,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 21:00:00,622.0092163085938,572.6314880371094,671.3869445800781,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 22:00:00,628.1587524414062,582.8749298095703,673.4425750732422,XGBRegressor,model4,2024-11-02
ZOND,2024-11-03 23:00:00,635.2850952148438,589.9135803222656,680.6566101074219,XGBRegressor,model4,2024-11-02
ZONE,2024-11-03 00:00:00,906.7466199118169,881.5561463109005,931.9370935127332,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 01:00:00,881.1502852809194,833.1690074298006,929.1315631320383,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 02:00:00,829.9884730257229,771.2825251542488,888.694420897197,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 03:00:00,772.0040622767312,713.7529395700537,830.2551849834088,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 04:00:00,715.2585916290261,659.7990364481861,770.7181468098661,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 05:00:00,683.2063684990917,637.5398887232441,728.8728482749393,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 06:00:00,661.9494034593088,611.3114532446234,712.5873536739941,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 07:00:00,650.0102560822293,601.396631572099,698.6238805923596,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 08:00:00,646.1080058020611,595.8028570858319,696.4131545182904,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 09:00:00,651.508216087577,594.9968820399256,708.0195501352284,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 10:00:00,666.2759635898954,597.8782187199345,734.6737084598562,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 11:00:00,693.3196248806238,617.770864710724,768.8683850505236,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 12:00:00,721.7268087725362,666.3254104450835,777.1282070999888,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 13:00:00,731.1638096139525,675.3020709062097,787.0255483216953,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 14:00:00,716.3025211845205,585.4771025766253,847.1279397924158,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 15:00:00,701.977246288694,520.1154153722287,883.8390772051594,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 16:00:00,693.7039089577197,472.5078412368853,914.8999766785541,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 17:00:00,688.0012187713611,457.43835678609815,918.5640807566241,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 18:00:00,675.4220659746319,437.0756713947213,913.7684605545425,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 19:00:00,670.5776446998303,463.56098766510695,877.5943017345537,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 20:00:00,677.8328669281691,493.086135004455,862.5795988518832,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 21:00:00,721.6936949654491,596.4764095533733,846.910980377525,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 22:00:00,797.3469878512883,695.9630933328714,898.7308823697052,LGBMRegressor,model4,2024-11-02
ZONE,2024-11-03 23:00:00,856.9616992457186,779.5125459324139,934.4108525590233,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 00:00:00,1364.8962408937862,1334.243122521542,1395.5493592660303,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 01:00:00,1326.622887969588,1292.1630590723573,1361.0827168668186,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 02:00:00,1263.8086368440768,1228.1070714794798,1299.5102022086737,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 03:00:00,1189.716790079517,1148.4963688689834,1230.9372112900508,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 04:00:00,1122.399941073,1071.9934827633945,1172.8063993826056,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 05:00:00,1070.1087178728824,999.6549208520092,1140.5625148937554,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 06:00:00,1038.299975221563,955.286441827359,1121.313508615767,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 07:00:00,1028.1137201541296,938.7993504180143,1117.428089890245,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 08:00:00,1018.4953686128814,934.0843344788439,1102.906402746919,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 09:00:00,1025.4028277529114,940.7633245566003,1110.0423309492226,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 10:00:00,1047.8523208149527,965.3495856989994,1130.355055930906,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 11:00:00,1081.936982391004,978.5878414329987,1185.2861233490091,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 12:00:00,1121.3157803543859,1031.1765545821281,1211.4550061266436,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 13:00:00,1135.5478434093313,1044.0815489185459,1227.0141379001168,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 14:00:00,1126.5703298774952,1008.2217832281603,1244.91887652683,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 15:00:00,1104.1220977591709,959.2972837178131,1248.9469118005286,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 16:00:00,1075.501363129899,863.6021541285526,1287.4005721312453,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 17:00:00,1055.3693322618724,855.0843993308592,1255.6542651928855,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 18:00:00,1042.2990554396274,829.4488576335461,1255.1492532457087,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 19:00:00,1043.9739517333662,826.4759535460715,1261.471949920661,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 20:00:00,1087.6368594785158,908.2418668706583,1267.0318520863734,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 21:00:00,1179.5528330210734,1040.64855656997,1318.4571094721769,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 22:00:00,1285.3379201839346,1189.475196544132,1381.2006438237372,LGBMRegressor,model4,2024-11-02
ZONF,2024-11-03 23:00:00,1351.376127674295,1282.0167168330927,1420.7355385154974,LGBMRegressor,model4,2024-11-02
ZONG,2024-11-03 00:00:00,1069.6273709698544,1040.3241135652756,1098.9306283744331,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 01:00:00,1042.0408759058034,992.5617976305334,1091.5199541810734,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 02:00:00,997.1774034770424,945.0579770205969,1049.2968299334877,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 03:00:00,930.3550922328993,874.4983307776778,986.2118536881209,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 04:00:00,853.8501818257635,783.0155519845414,924.6848116669855,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 05:00:00,789.9642705197816,722.8308127594479,857.0977282801153,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 06:00:00,750.8065934273259,691.7569218210252,809.8562650336265,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 07:00:00,733.2231993774062,692.1652162681703,774.2811824866421,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 08:00:00,728.3450250634428,690.9745084679879,765.7155416588977,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 09:00:00,734.4844089733876,688.5533877092035,780.4154302375717,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 10:00:00,762.6469766096619,708.3259669256888,816.967986293635,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 11:00:00,810.3380606294302,752.2727985531699,868.4033227056905,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 12:00:00,847.5262606519359,770.8190265375116,924.2334947663602,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 13:00:00,838.5317734391829,723.0804423307638,953.983104547602,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 14:00:00,806.0183755029607,650.7210140069486,961.3157369989727,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 15:00:00,781.1891888103803,609.0760017945438,953.3023758262168,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 16:00:00,767.7122758464602,573.8046994518721,961.6198522410483,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 17:00:00,756.8684196844467,555.0035363420731,958.7333030268204,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 18:00:00,750.7297672140867,571.9224884754244,929.5370459527489,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 19:00:00,767.8305790029715,571.749491221577,963.9116667843659,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 20:00:00,828.96480636612,634.6695191952867,1023.2600935369534,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 21:00:00,923.1114982293218,777.1961783734706,1069.026818085173,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 22:00:00,1014.0547233732295,922.1234419400353,1105.9860048064238,LinearRegression,model4,2024-11-02
ZONG,2024-11-03 23:00:00,1074.610230421605,1006.6222781746251,1142.5981826685847,LinearRegression,model4,2024-11-02
ZONH,2024-11-03 00:00:00,274.8681335449219,267.44201278686523,282.2942543029785,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 01:00:00,269.1137390136719,255.49912338256837,282.7283546447754,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 02:00:00,258.1498718261719,247.655672454834,268.6440711975098,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 03:00:00,240.75100708007812,229.38415069580077,252.11786346435548,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 04:00:00,217.5685272216797,207.5791923522949,227.55786209106446,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 05:00:00,202.44566345214844,188.09737319946288,216.793953704834,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 06:00:00,192.80581665039062,172.276216506958,213.33541679382324,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 07:00:00,186.44711303710938,169.98384552001954,202.9103805541992,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 08:00:00,182.98611450195312,167.7611099243164,198.21111907958985,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 09:00:00,176.53662109375,162.29891967773438,190.77432250976562,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 10:00:00,179.47433471679688,170.26738243103028,188.68128700256347,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 11:00:00,189.36947631835938,178.84793815612792,199.89101448059083,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 12:00:00,199.26593017578125,191.24694213867187,207.28491821289063,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 13:00:00,212.37025451660156,201.80008392333986,222.9404251098633,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 14:00:00,222.15333557128906,206.20424118041993,238.1024299621582,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 15:00:00,228.15045166015625,207.02466735839843,249.27623596191407,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 16:00:00,229.0979461669922,203.32723503112794,254.86865730285643,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 17:00:00,229.79617309570312,198.38322715759278,261.20911903381347,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 18:00:00,230.2989959716797,196.03930435180663,264.5586875915527,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 19:00:00,235.718017578125,202.9078197479248,268.5282154083252,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 20:00:00,236.2522430419922,208.2704315185547,264.2340545654297,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 21:00:00,247.94076538085938,226.85077819824218,269.03075256347654,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 22:00:00,257.5042724609375,246.22143325805663,268.78711166381834,XGBRegressor,model3,2024-11-02
ZONH,2024-11-03 23:00:00,268.2181396484375,253.84250183105468,282.5937774658203,XGBRegressor,model3,2024-11-02
ZONI,2024-11-03 00:00:00,617.0923461914062,601.070832824707,633.1138595581054,XGBRegressor,model3,2024-11-02
ZONI,2024-11-03 01:00:00,607.3575439453125,578.4321716308593,636.2829162597657,XGBRegressor,model3,2024-11-02
ZONI,2024-11-03 02:00:00,589.5740356445312,548.5523040771484,630.5957672119141,XGBRegressor,model3,2024-11-02
ZONI,2024-11-03 03:00:00,558.0596923828125,535.4663497924805,580.6530349731445,XGBRegressor,model3,2024-11-02
